pdb_id,crystal_id,species_name,species_class,concentration_bin,pH_bin,temperature_bin,method_family,observed_in_structure_label
6DOL,1,calcium,Metal/cations,trace-low,missing,ambient,vapor diffusion - hanging drop,0
6DOM,1,calcium,Metal/cations,trace-low,missing,ambient,vapor diffusion - hanging drop,0
6DON,1,calcium,Metal/cations,trace-low,missing,ambient,vapor diffusion - hanging drop,0
6DOO,1,calcium,Metal/cations,trace-low,missing,ambient,vapor diffusion - hanging drop,0
6DOP,1,calcium,Metal/cations,low-mid,missing,ambient,vapor diffusion - hanging drop,0
6DOQ,1,calcium,Metal/cations,low-mid,missing,ambient,vapor diffusion - hanging drop,0
6DOR,1,calcium,Metal/cations,trace-low,missing,ambient,vapor diffusion - hanging drop,0
6DOS,1,calcium,Metal/cations,trace-low,missing,ambient,vapor diffusion - hanging drop,0
6DOT,1,calcium,Metal/cations,low-mid,missing,ambient,vapor diffusion - hanging drop,0
6DOU,1,calcium,Metal/cations,low-mid,missing,ambient,vapor diffusion - hanging drop,0
6DOV,1,calcium,Metal/cations,low-mid,missing,ambient,vapor diffusion - hanging drop,0
6DOW,1,calcium,Metal/cations,low-mid,missing,ambient,vapor diffusion - hanging drop,0
6DOX,1,calcium,Metal/cations,low-mid,missing,ambient,vapor diffusion - hanging drop,0
6DOY,1,calcium,Metal/cations,low-mid,missing,ambient,vapor diffusion - hanging drop,0
6DOZ,1,calcium,Metal/cations,low-mid,missing,ambient,vapor diffusion - hanging drop,0
6DP0,1,calcium,Metal/cations,low-mid,missing,ambient,vapor diffusion - hanging drop,0
6DP1,1,calcium,Metal/cations,low-mid,missing,ambient,vapor diffusion - hanging drop,0
6DP2,1,calcium,Metal/cations,low-mid,missing,ambient,vapor diffusion - hanging drop,0
6DP3,1,calcium,Metal/cations,low-mid,missing,ambient,vapor diffusion - hanging drop,0
6DP4,1,calcium,Metal/cations,low-mid,missing,ambient,vapor diffusion - hanging drop,0
6DP5,1,calcium,Metal/cations,low-mid,missing,ambient,vapor diffusion - hanging drop,0
6DP6,1,calcium,Metal/cations,low-mid,missing,ambient,vapor diffusion - hanging drop,0
6DP7,1,calcium,Metal/cations,low-mid,missing,ambient,vapor diffusion - hanging drop,0
6DP8,1,calcium,Metal/cations,low-mid,missing,ambient,vapor diffusion - hanging drop,0
6DP9,1,calcium,Metal/cations,low-mid,missing,ambient,vapor diffusion - hanging drop,0
6DPA,1,calcium,Metal/cations,low-mid,missing,ambient,vapor diffusion - hanging drop,0
6DPB,1,calcium,Metal/cations,low-mid,missing,ambient,vapor diffusion - hanging drop,0
6DPC,1,calcium,Metal/cations,low-mid,missing,ambient,vapor diffusion - hanging drop,0
6DPD,1,calcium,Metal/cations,low-mid,missing,ambient,vapor diffusion - hanging drop,0
6DPE,1,calcium,Metal/cations,low-mid,missing,ambient,vapor diffusion - hanging drop,0
6DPF,1,calcium,Metal/cations,low-mid,missing,ambient,vapor diffusion - hanging drop,0
6DPG,1,calcium,Metal/cations,low-mid,missing,ambient,vapor diffusion - hanging drop,0
6DPH,1,calcium,Metal/cations,low-mid,missing,ambient,vapor diffusion - hanging drop,0
6DPI,1,calcium,Metal/cations,low-mid,missing,ambient,vapor diffusion - hanging drop,0
6DPJ,1,calcium,Metal/cations,low-mid,missing,ambient,vapor diffusion - hanging drop,0
6DPK,1,calcium,Metal/cations,low-mid,missing,ambient,vapor diffusion - hanging drop,0
6DPL,1,calcium,Metal/cations,low-mid,missing,ambient,vapor diffusion - hanging drop,0
6DPM,1,calcium,Metal/cations,low-mid,missing,ambient,vapor diffusion - hanging drop,0
6DPN,1,calcium,Metal/cations,low-mid,missing,ambient,vapor diffusion - hanging drop,0
6DPO,1,calcium,Metal/cations,low-mid,missing,ambient,vapor diffusion - hanging drop,0
6DPP,1,calcium,Metal/cations,low-mid,missing,ambient,vapor diffusion - hanging drop,0
6GSP,1,calcium,Metal/cations,low-mid,acidic,missing,unspecified/other,1
7GSP,1,calcium,Metal/cations,low-mid,acidic,missing,unspecified/other,0
7KSF,1,calcium,Metal/cations,mid,mildly acidic,ambient,vapor diffusion - sitting drop,1
1A5P,1,cesium,Metal/cations,very high,missing,missing,missing,0
1A5Q,1,cesium,Metal/cations,very high,missing,missing,missing,0
1J7Z,1,cesium,Metal/cations,missing,acidic,ambient,vapor diffusion - sitting drop,0
1J80,1,cesium,Metal/cations,missing,acidic,ambient,vapor diffusion - hanging drop,0
1J81,1,cesium,Metal/cations,missing,acidic,ambient,vapor diffusion - sitting drop,0
1J82,1,cesium,Metal/cations,missing,acidic,ambient,vapor diffusion - sitting drop,0
1RAS,1,cesium,Metal/cations,missing,missing,missing,unspecified/other,0
1Z3L,1,cesium,Metal/cations,missing,mildly acidic,ambient,batch,0
1Z3M,1,cesium,Metal/cations,missing,mildly acidic,ambient,batch,0
1Z3P,1,cesium,Metal/cations,missing,acidic,ambient,batch,0
3WHO,1,cesium,Metal/cations,high,neutral,ambient,vapor diffusion - hanging drop,0
5NA9,1,cesium,Metal/cations,very high,missing,cold,vapor diffusion - hanging drop,1
1C8W,1,chloride,Anions,missing,mildly acidic,ambient,vapor diffusion - hanging drop,1
1C9V,1,chloride,Anions,missing,mildly acidic,ambient,vapor diffusion - hanging drop,1
1C9X,1,chloride,Anions,missing,mildly acidic,ambient,vapor diffusion - hanging drop,1
1EIC,1,chloride,Anions,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
1EID,1,chloride,Anions,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
1EIE,1,chloride,Anions,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
1EKE,1,chloride,Anions,missing,mildly acidic,ambient,unspecified/other,0
1FS3,1,chloride,Anions,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
1FYS,1,chloride,Anions,missing,acidic,ambient,vapor diffusion - hanging drop,0
1FZU,1,chloride,Anions,missing,acidic,ambient,vapor diffusion - hanging drop,0
1G02,1,chloride,Anions,missing,acidic,ambient,vapor diffusion - hanging drop,0
1HYF,1,chloride,Anions,missing,acidic,ambient,vapor diffusion - hanging drop,0
1HZ1,1,chloride,Anions,missing,acidic,ambient,vapor diffusion - hanging drop,0
1I0V,1,chloride,Anions,missing,acidic,ambient,vapor diffusion - hanging drop,0
1I0X,1,chloride,Anions,missing,acidic,ambient,vapor diffusion - hanging drop,0
1I2E,1,chloride,Anions,missing,acidic,ambient,vapor diffusion - hanging drop,0
1I2F,1,chloride,Anions,missing,acidic,ambient,vapor diffusion - hanging drop,0
1I2G,1,chloride,Anions,missing,acidic,ambient,vapor diffusion - hanging drop,0
1I3F,1,chloride,Anions,missing,acidic,ambient,vapor diffusion - hanging drop,0
1I3I,1,chloride,Anions,missing,acidic,ambient,vapor diffusion - hanging drop,0
1IZP,1,chloride,Anions,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
1IZQ,1,chloride,Anions,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
1IZR,1,chloride,Anions,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
1J7Z,1,chloride,Anions,missing,acidic,ambient,vapor diffusion - sitting drop,0
1J80,1,chloride,Anions,missing,acidic,ambient,vapor diffusion - hanging drop,0
1J81,1,chloride,Anions,missing,acidic,ambient,vapor diffusion - sitting drop,0
1J82,1,chloride,Anions,missing,acidic,ambient,vapor diffusion - sitting drop,0
1JFZ,1,chloride,Anions,missing,basic,ambient,vapor diffusion - hanging drop,0
1NBS,1,chloride,Anions,missing,mildly acidic,warm,vapor diffusion - hanging drop,0
1Q9E,1,chloride,Anions,missing,basic,cold,vapor diffusion - hanging drop,0
1R6L,1,chloride,Anions,missing,basic,ambient,vapor diffusion - hanging drop,0
1R6M,1,chloride,Anions,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
1RC5,1,chloride,Anions,missing,basic,ambient,vapor diffusion - hanging drop,0
1RC7,1,chloride,Anions,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
1RNZ,1,chloride,Anions,very high,mildly acidic,missing,unspecified/other,1
1U9S,1,chloride,Anions,missing,neutral,warm,vapor diffusion - hanging drop,0
1YMN,1,chloride,Anions,missing,acidic,warm,vapor diffusion - hanging drop,0
1YMR,1,chloride,Anions,missing,acidic,warm,vapor diffusion - hanging drop,0
1YMW,1,chloride,Anions,missing,acidic,warm,vapor diffusion - hanging drop,0
1Z3L,1,chloride,Anions,missing,mildly acidic,ambient,batch,0
1Z3M,1,chloride,Anions,missing,mildly acidic,ambient,batch,0
1Z3P,1,chloride,Anions,missing,acidic,ambient,batch,0
2BLP,1,chloride,Anions,high,mildly acidic,missing,unspecified/other,1
2BLZ,1,chloride,Anions,high,missing,missing,unspecified/other,1
2DFF,1,chloride,Anions,mid,basic,ambient,vapor diffusion - sitting drop,0
2E0L,1,chloride,Anions,mid,acidic,ambient,vapor diffusion - unspecified,1
2E0M,1,chloride,Anions,mid,acidic,ambient,vapor diffusion - unspecified,1
2EA1,1,chloride,Anions,trace-low,mildly acidic,ambient,vapor diffusion - hanging drop,0
2F4Y,1,chloride,Anions,missing,mildly basic,warm,vapor diffusion - hanging drop,0
2F5W,1,chloride,Anions,missing,mildly basic,warm,vapor diffusion - hanging drop,0
2F96,1,chloride,Anions,mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
2OP2,1,chloride,Anions,missing,acidic,ambient,vapor diffusion - hanging drop,0
2ZA4,1,chloride,Anions,high,neutral,ambient,vapor diffusion - hanging drop,1
3BCP,1,chloride,Anions,mid,mildly acidic,cold,vapor diffusion - hanging drop,0
3DH5,1,chloride,Anions,missing,mildly acidic,ambient,vapor diffusion - hanging drop,1
3DH6,1,chloride,Anions,missing,mildly acidic,ambient,vapor diffusion - hanging drop,1
3DI7,1,chloride,Anions,missing,mildly acidic,ambient,vapor diffusion - hanging drop,1
3DI8,1,chloride,Anions,missing,mildly acidic,ambient,vapor diffusion - hanging drop,1
3DI9,1,chloride,Anions,missing,mildly acidic,ambient,vapor diffusion - hanging drop,1
3DIB,1,chloride,Anions,missing,mildly acidic,ambient,vapor diffusion - hanging drop,1
3DIC,1,chloride,Anions,missing,mildly acidic,ambient,vapor diffusion - hanging drop,1
3I67,1,chloride,Anions,very high,mildly acidic,ambient,vapor diffusion - hanging drop,1
3I6H,1,chloride,Anions,very high,mildly acidic,ambient,vapor diffusion - hanging drop,1
3I6J,1,chloride,Anions,very high,mildly acidic,ambient,vapor diffusion - hanging drop,1
3I7W,1,chloride,Anions,missing,mildly acidic,ambient,vapor diffusion - hanging drop,1
3I7X,1,chloride,Anions,missing,mildly acidic,ambient,vapor diffusion - hanging drop,1
3N3W,1,chloride,Anions,high,neutral,ambient,vapor diffusion - sitting drop,0
3O2R,1,chloride,Anions,high,acidic,ambient,vapor diffusion - sitting drop,1
3QL1,1,chloride,Anions,low-mid,acidic,ambient,vapor diffusion - hanging drop,0
3QL2,1,chloride,Anions,low-mid,acidic,ambient,vapor diffusion - hanging drop,0
3RSP,1,chloride,Anions,mid,mildly acidic,missing,vapor diffusion - hanging drop,1
3ULD,1,chloride,Anions,low-mid,mildly acidic,ambient,vapor diffusion - sitting drop,0
3V1Q,1,chloride,Anions,trace-low,acidic,ambient,vapor diffusion - hanging drop,0
3V9S,1,chloride,Anions,trace-low,acidic,ambient,vapor diffusion - hanging drop,0
3WHO,1,chloride,Anions,high,neutral,ambient,vapor diffusion - hanging drop,0
4BWX,1,chloride,Anions,mid,neutral,missing,unspecified/other,0
4CZV,1,chloride,Anions,mid,missing,missing,unspecified/other,1
4HAA,1,chloride,Anions,very high,acidic,ambient,vapor diffusion - hanging drop,0
4J5Z,1,chloride,Anions,very high,mildly acidic,ambient,vapor diffusion - hanging drop,0
4J60,1,chloride,Anions,very high,mildly acidic,ambient,vapor diffusion - hanging drop,0
4J61,1,chloride,Anions,very high,mildly acidic,ambient,vapor diffusion - hanging drop,0
4J62,1,chloride,Anions,very high,mildly acidic,ambient,vapor diffusion - hanging drop,0
4J63,1,chloride,Anions,very high,mildly acidic,ambient,vapor diffusion - hanging drop,0
4J64,1,chloride,Anions,very high,mildly acidic,ambient,vapor diffusion - hanging drop,0
4J65,1,chloride,Anions,very high,mildly acidic,ambient,vapor diffusion - hanging drop,0
4J66,1,chloride,Anions,very high,mildly acidic,ambient,vapor diffusion - hanging drop,0
4J67,1,chloride,Anions,very high,mildly acidic,ambient,vapor diffusion - hanging drop,0
4J68,1,chloride,Anions,very high,mildly acidic,ambient,vapor diffusion - hanging drop,0
4J69,1,chloride,Anions,very high,mildly acidic,ambient,vapor diffusion - hanging drop,0
4J6A,1,chloride,Anions,very high,mildly acidic,ambient,vapor diffusion - hanging drop,0
4MH8,1,chloride,Anions,missing,neutral,ambient,vapor diffusion - hanging drop,0
4N4C,1,chloride,Anions,mid,mildly acidic,ambient,vapor diffusion - unspecified,0
4NYN,1,chloride,Anions,low-mid,neutral,cold,vapor diffusion - sitting drop,0
4ODK,1,chloride,Anions,low-mid,mildly basic,cold,vapor diffusion - sitting drop,1
4OOH,1,chloride,Anions,very high,mildly acidic,warm,vapor diffusion - hanging drop,0
4RTE,1,chloride,Anions,very high,neutral,ambient,vapor diffusion - hanging drop,1
4X09,1,chloride,Anions,low-mid,neutral,ambient,vapor diffusion - hanging drop,0
4XGL,1,chloride,Anions,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
4XGM,1,chloride,Anions,missing,neutral,ambient,vapor diffusion - hanging drop,0
5DMQ,1,chloride,Anions,low-mid,mildly basic,cold,vapor diffusion - hanging drop,0
5NA9,1,chloride,Anions,very high,missing,cold,vapor diffusion - hanging drop,1
5OGH,1,chloride,Anions,high,mildly acidic,ambient,vapor diffusion - hanging drop,1
6DOJ,1,chloride,Anions,trace-low,missing,ambient,vapor diffusion - hanging drop,0
6DOK,1,chloride,Anions,trace-low,missing,ambient,vapor diffusion - hanging drop,0
6DOL,1,chloride,Anions,trace-low,missing,ambient,vapor diffusion - hanging drop,0
6DOM,1,chloride,Anions,trace-low,missing,ambient,vapor diffusion - hanging drop,0
6DON,1,chloride,Anions,trace-low,missing,ambient,vapor diffusion - hanging drop,0
6DOO,1,chloride,Anions,trace-low,missing,ambient,vapor diffusion - hanging drop,0
6DOR,1,chloride,Anions,trace-low,missing,ambient,vapor diffusion - hanging drop,0
6DOS,1,chloride,Anions,trace-low,missing,ambient,vapor diffusion - hanging drop,0
6SJD,1,chloride,Anions,missing,neutral,ambient,vapor diffusion - sitting drop,0
6TCC,1,chloride,Anions,mid,missing,ambient,vapor diffusion - sitting drop,0
7Q75,1,chloride,Anions,very high,acidic,ambient,vapor diffusion - hanging drop,1
7Q76,1,chloride,Anions,very high,acidic,ambient,vapor diffusion - hanging drop,1
7Q77,1,chloride,Anions,very high,acidic,ambient,vapor diffusion - hanging drop,1
7Q78,1,chloride,Anions,very high,acidic,ambient,vapor diffusion - hanging drop,1
7Q79,1,chloride,Anions,very high,acidic,ambient,vapor diffusion - hanging drop,1
7Q7A,1,chloride,Anions,very high,acidic,ambient,vapor diffusion - hanging drop,1
7Q7B,1,chloride,Anions,very high,acidic,ambient,vapor diffusion - hanging drop,1
7VWO,1,chloride,Anions,mid,missing,ambient,vapor diffusion - hanging drop,0
7W05,1,chloride,Anions,mid,missing,ambient,vapor diffusion - sitting drop,0
7WNU,1,chloride,Anions,mid,missing,ambient,vapor diffusion - hanging drop,0
8JYI,1,chloride,Anions,trace-low,neutral,ambient,vapor diffusion - sitting drop,0
9CSM,1,chloride,Anions,low-mid,mildly acidic,ambient,vapor diffusion - sitting drop,1
1AQP,1,copper,Metal/cations,very high,mildly acidic,missing,unspecified/other,1
3QL1,1,copper,Metal/cations,low-mid,acidic,ambient,vapor diffusion - hanging drop,0
1RNZ,1,formate,Anions,very high,mildly acidic,missing,unspecified/other,0
1YYK,1,formate,Anions,missing,neutral,ambient,vapor diffusion - hanging drop,0
1YYO,1,formate,Anions,missing,neutral,ambient,vapor diffusion - hanging drop,0
2BX2,1,formate,Anions,low-mid,mildly basic,missing,unspecified/other,0
2C0B,1,formate,Anions,low-mid,mildly basic,ambient,unspecified/other,0
2C4R,1,formate,Anions,low-mid,mildly basic,missing,unspecified/other,0
3WHO,1,formate,Anions,very high,neutral,ambient,vapor diffusion - hanging drop,0
4CZW,1,formate,Anions,high,mildly acidic,missing,unspecified/other,0
6A7V,1,formate,Anions,mid,neutral,ambient,microbatch,0
6CWX,1,formate,Anions,mid,mildly basic,ambient,vapor diffusion - hanging drop,1
7N2P,1,formate,Anions,mid,missing,ambient,vapor diffusion - sitting drop,0
9GO7,1,formate,Anions,high,missing,ambient,vapor diffusion - sitting drop,1
9GQ0,1,formate,Anions,mid,missing,ambient,vapor diffusion - sitting drop,1
9GQP,1,formate,Anions,mid,missing,ambient,vapor diffusion - sitting drop,0
6DOJ,1,iodide,Anions,mid,missing,ambient,vapor diffusion - hanging drop,1
6DOK,1,iodide,Anions,mid,missing,ambient,vapor diffusion - hanging drop,1
6DOL,1,iodide,Anions,mid,missing,ambient,vapor diffusion - hanging drop,1
6DOM,1,iodide,Anions,mid,missing,ambient,vapor diffusion - hanging drop,1
6DON,1,iodide,Anions,mid,missing,ambient,vapor diffusion - hanging drop,1
6DOO,1,iodide,Anions,mid,missing,ambient,vapor diffusion - hanging drop,1
6DOR,1,iodide,Anions,mid,missing,ambient,vapor diffusion - hanging drop,1
6DOS,1,iodide,Anions,mid,missing,ambient,vapor diffusion - hanging drop,1
6X2D,1,iodide,Anions,mid,neutral,ambient,vapor diffusion - sitting drop,1
1MGW,1,lithium,Metal/cations,missing,missing,missing,missing,1
1T4O,1,lithium,Metal/cations,mid,basic,ambient,vapor diffusion - hanging drop,0
2QKK,1,lithium,Metal/cations,mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
2ZA4,1,lithium,Metal/cations,high,neutral,ambient,vapor diffusion - hanging drop,0
3A4Y,1,lithium,Metal/cations,high,mildly acidic,ambient,vapor diffusion - hanging drop,0
3ASM,1,lithium,Metal/cations,mid,basic,ambient,vapor diffusion - sitting drop,0
3FKZ,1,lithium,Metal/cations,mid,basic,ambient,vapor diffusion - hanging drop,0
3IDZ,1,lithium,Metal/cations,high,mildly acidic,ambient,vapor diffusion - hanging drop,0
3IE0,1,lithium,Metal/cations,high,mildly acidic,ambient,vapor diffusion - hanging drop,0
3IE1,1,lithium,Metal/cations,high,mildly acidic,ambient,vapor diffusion - hanging drop,0
3IEK,1,lithium,Metal/cations,high,mildly acidic,ambient,vapor diffusion - hanging drop,0
3IEL,1,lithium,Metal/cations,high,mildly acidic,ambient,vapor diffusion - hanging drop,0
3IEM,1,lithium,Metal/cations,high,mildly acidic,ambient,vapor diffusion - hanging drop,0
3Q1Q,1,lithium,Metal/cations,very high,mildly acidic,missing,vapor diffusion - hanging drop,0
3QSK,1,lithium,Metal/cations,mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
3V1O,1,lithium,Metal/cations,mid,neutral,ambient,vapor diffusion - hanging drop,0
3V1R,1,lithium,Metal/cations,mid,neutral,ambient,vapor diffusion - hanging drop,0
4LY7,1,lithium,Metal/cations,low-mid,neutral,ambient,vapor diffusion - hanging drop,0
4N4C,1,lithium,Metal/cations,mid,mildly acidic,ambient,vapor diffusion - unspecified,0
7NDH,1,lithium,Metal/cations,mid,missing,ambient,vapor diffusion - sitting drop,0
7NDI,1,lithium,Metal/cations,mid,missing,ambient,vapor diffusion - sitting drop,0
9F7G,1,lithium,Metal/cations,mid,mildly acidic,ambient,vapor diffusion - sitting drop,0
1CH0,1,magnesium,Metal/cations,low-mid,mildly basic,missing,unspecified/other,0
1EKE,1,magnesium,Metal/cations,missing,mildly acidic,ambient,unspecified/other,0
1NBS,1,magnesium,Metal/cations,missing,mildly acidic,warm,vapor diffusion - hanging drop,1
1Q9E,1,magnesium,Metal/cations,missing,basic,cold,vapor diffusion - hanging drop,0
1YYK,1,magnesium,Metal/cations,missing,neutral,ambient,vapor diffusion - hanging drop,0
1YYO,1,magnesium,Metal/cations,missing,neutral,ambient,vapor diffusion - hanging drop,0
2A64,1,magnesium,Metal/cations,missing,mildly acidic,ambient,vapor diffusion - sitting drop,0
2BX2,1,magnesium,Metal/cations,low-mid,mildly basic,missing,unspecified/other,1
2C0B,1,magnesium,Metal/cations,low-mid,mildly basic,ambient,unspecified/other,1
2C4R,1,magnesium,Metal/cations,low-mid,mildly basic,missing,unspecified/other,1
2CZV,1,magnesium,Metal/cations,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
