pdb_id,crystal_id,species_name,species_class,concentration_bin,pH_bin,temperature_bin,method_family,observed_in_structure_label
1JWR,1,acetate,Anions,missing,acidic,ambient,vapor diffusion - hanging drop,0
1KXW,1,acetate,Anions,mid,acidic,missing,unspecified/other,0
1KXX,1,acetate,Anions,mid,acidic,missing,unspecified/other,0
1KXY,1,acetate,Anions,mid,acidic,missing,unspecified/other,0
1LJ3,1,acetate,Anions,mid,acidic,ambient,liquid diffusion,0
1LJ4,1,acetate,Anions,mid,acidic,ambient,liquid diffusion,0
1LJE,1,acetate,Anions,mid,acidic,ambient,liquid diffusion,0
1LJF,1,acetate,Anions,mid,acidic,ambient,liquid diffusion,0
1LJG,1,acetate,Anions,mid,acidic,ambient,liquid diffusion,0
1LJH,1,acetate,Anions,mid,acidic,ambient,liquid diffusion,0
1LJI,1,acetate,Anions,mid,acidic,ambient,liquid diffusion,0
1LJJ,1,acetate,Anions,mid,acidic,ambient,liquid diffusion,0
1LJK,1,acetate,Anions,mid,acidic,ambient,liquid diffusion,0
1LKR,1,acetate,Anions,mid,mildly basic,missing,unspecified/other,0
1LPI,1,acetate,Anions,mid,acidic,missing,unspecified/other,0
1LYO,1,acetate,Anions,missing,acidic,missing,unspecified/other,0
1LZ8,1,acetate,Anions,low-mid,acidic,missing,batch,0
1LZ9,1,acetate,Anions,high,acidic,missing,unspecified/other,0
1LZN,1,acetate,Anions,low-mid,acidic,missing,batch,0
1NBY,1,acetate,Anions,missing,acidic,missing,vapor diffusion - hanging drop,0
1NBZ,1,acetate,Anions,missing,acidic,missing,vapor diffusion - hanging drop,0
1OYU,1,acetate,Anions,trace-low,mildly acidic,ambient,vapor diffusion - hanging drop,0
1QIO,1,acetate,Anions,mid,acidic,missing,unspecified/other,0
1QQY,1,acetate,Anions,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
1REM,1,acetate,Anions,very high,acidic,missing,unspecified/other,0
1RFP,1,acetate,Anions,mid,acidic,missing,unspecified/other,0
1T3P,1,acetate,Anions,missing,acidic,cold,vapor diffusion - hanging drop,1
1T97,1,acetate,Anions,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
1UAC,1,acetate,Anions,missing,neutral,ambient,vapor diffusion - hanging drop,0
1UBZ,1,acetate,Anions,missing,acidic,ambient,vapor diffusion - sitting drop,0
1UC0,1,acetate,Anions,missing,acidic,ambient,vapor diffusion - sitting drop,0
1UIA,1,acetate,Anions,mid,acidic,missing,unspecified/other,0
1UIB,1,acetate,Anions,mid,acidic,missing,unspecified/other,0
1UIC,1,acetate,Anions,mid,acidic,missing,unspecified/other,0
1UID,1,acetate,Anions,high,acidic,missing,unspecified/other,0
1UIE,1,acetate,Anions,mid,acidic,missing,unspecified/other,0
1UIF,1,acetate,Anions,mid,acidic,missing,unspecified/other,0
1UIG,1,acetate,Anions,mid,acidic,missing,unspecified/other,0
1UIH,1,acetate,Anions,mid,acidic,missing,unspecified/other,0
1V7S,1,acetate,Anions,missing,acidic,warm,evaporation,0
1V7T,1,acetate,Anions,missing,acidic,warm,unspecified/other,0
1W6Z,1,acetate,Anions,low-mid,acidic,missing,vapor diffusion - hanging drop,0
1WQM,1,acetate,Anions,low-mid,acidic,missing,unspecified/other,0
1WQN,1,acetate,Anions,low-mid,acidic,missing,unspecified/other,0
1WQO,1,acetate,Anions,low-mid,acidic,missing,unspecified/other,0
1WQP,1,acetate,Anions,low-mid,acidic,missing,unspecified/other,0
1WQQ,1,acetate,Anions,low-mid,acidic,missing,unspecified/other,0
1WQR,1,acetate,Anions,low-mid,acidic,missing,unspecified/other,0
1WTM,1,acetate,Anions,missing,acidic,warm,unspecified/other,0
1WTN,1,acetate,Anions,missing,acidic,warm,unspecified/other,0
1XJU,1,acetate,Anions,missing,acidic,ambient,vapor diffusion - unspecified,0
1YIK,1,acetate,Anions,missing,acidic,cold,vapor diffusion - unspecified,1
1YIL,1,acetate,Anions,missing,acidic,cold,vapor diffusion - unspecified,0
1YKX,1,acetate,Anions,missing,acidic,ambient,vapor diffusion - hanging drop,0
1YKY,1,acetate,Anions,missing,acidic,ambient,vapor diffusion - hanging drop,0
1YKZ,1,acetate,Anions,missing,acidic,ambient,vapor diffusion - hanging drop,0
1YL0,1,acetate,Anions,missing,acidic,ambient,vapor diffusion - hanging drop,0
1YL1,1,acetate,Anions,missing,acidic,ambient,vapor diffusion - hanging drop,0
1Z55,1,acetate,Anions,missing,acidic,ambient,vapor diffusion - hanging drop,0
1ZVY,1,acetate,Anions,missing,neutral,ambient,vapor diffusion - hanging drop,0
23SI,1,acetate,Anions,mid,missing,ambient,vapor diffusion - hanging drop,0
2BLX,1,acetate,Anions,low-mid,missing,missing,unspecified/other,0
2BLY,1,acetate,Anions,trace-low,missing,missing,unspecified/other,0
2BQA,1,acetate,Anions,low-mid,acidic,missing,unspecified/other,0
2BQB,1,acetate,Anions,low-mid,acidic,missing,unspecified/other,0
2BQC,1,acetate,Anions,low-mid,acidic,missing,unspecified/other,0
2BQD,1,acetate,Anions,low-mid,acidic,missing,unspecified/other,0
2BQE,1,acetate,Anions,low-mid,acidic,missing,unspecified/other,0
2BQF,1,acetate,Anions,low-mid,acidic,missing,unspecified/other,0
2BQG,1,acetate,Anions,low-mid,acidic,missing,unspecified/other,0
2BQH,1,acetate,Anions,low-mid,acidic,missing,unspecified/other,0
2BQI,1,acetate,Anions,low-mid,acidic,missing,unspecified/other,0
2BQJ,1,acetate,Anions,low-mid,acidic,missing,unspecified/other,0
2BQK,1,acetate,Anions,low-mid,acidic,missing,unspecified/other,0
2BQL,1,acetate,Anions,low-mid,acidic,missing,unspecified/other,0
2BQM,1,acetate,Anions,low-mid,acidic,missing,unspecified/other,0
2BQN,1,acetate,Anions,low-mid,acidic,missing,unspecified/other,0
2BQO,1,acetate,Anions,low-mid,acidic,missing,unspecified/other,0
2D91,1,acetate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,0
2DQF,1,acetate,Anions,missing,acidic,ambient,vapor diffusion - sitting drop,0
2H9J,1,acetate,Anions,missing,acidic,cold,vapor diffusion - unspecified,0
2H9K,1,acetate,Anions,missing,acidic,cold,vapor diffusion - hanging drop,0
2HTX,1,acetate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,0
2HU1,1,acetate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,0
2HU3,1,acetate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,0
2HUK,1,acetate,Anions,mid,neutral,ambient,vapor diffusion - hanging drop,0
2I6Z,1,acetate,Anions,trace-low,neutral,cold,vapor diffusion - hanging drop,0
2LYO,1,acetate,Anions,missing,acidic,missing,unspecified/other,0
2MEA,1,acetate,Anions,low-mid,acidic,missing,unspecified/other,0
2MEB,1,acetate,Anions,low-mid,acidic,missing,unspecified/other,0
2MEC,1,acetate,Anions,low-mid,acidic,missing,unspecified/other,0
2MED,1,acetate,Anions,low-mid,acidic,missing,unspecified/other,0
2MEE,1,acetate,Anions,low-mid,acidic,missing,unspecified/other,0
2MEF,1,acetate,Anions,low-mid,acidic,missing,unspecified/other,0
2MEG,1,acetate,Anions,low-mid,acidic,missing,unspecified/other,0
2MEH,1,acetate,Anions,low-mid,acidic,missing,unspecified/other,0
2MEI,1,acetate,Anions,low-mid,acidic,missing,unspecified/other,0
2Q0M,1,acetate,Anions,low-mid,acidic,ambient,vapor diffusion - hanging drop,0
2VB1,1,acetate,Anions,mid,acidic,missing,vapor diffusion - sitting drop,1
2WAR,1,acetate,Anions,very high,acidic,missing,unspecified/other,0
2XBR,1,acetate,Anions,low-mid,acidic,missing,unspecified/other,0
2XBS,1,acetate,Anions,low-mid,acidic,missing,unspecified/other,0
2XJW,1,acetate,Anions,mid,acidic,missing,vapor diffusion - sitting drop,0
2XTH,1,acetate,Anions,low-mid,acidic,missing,unspecified/other,0
2YBH,1,acetate,Anions,mid,acidic,missing,unspecified/other,0
2YBI,1,acetate,Anions,mid,acidic,missing,unspecified/other,0
2YBJ,1,acetate,Anions,mid,acidic,missing,unspecified/other,0
2YBL,1,acetate,Anions,mid,acidic,missing,unspecified/other,0
2YBM,1,acetate,Anions,mid,acidic,missing,unspecified/other,0
2YBN,1,acetate,Anions,mid,acidic,missing,unspecified/other,0
2YDG,1,acetate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,0
2ZYP,1,acetate,Anions,mid,neutral,ambient,vapor diffusion - hanging drop,0
3A3Q,1,acetate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,0
3A3R,1,acetate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,0
3AGG,1,acetate,Anions,low-mid,acidic,ambient,vapor diffusion - unspecified,1
3AGH,1,acetate,Anions,low-mid,acidic,ambient,vapor diffusion - unspecified,1
3AGI,1,acetate,Anions,high,acidic,ambient,vapor diffusion - unspecified,1
3AJN,1,acetate,Anions,low-mid,acidic,ambient,batch,0
3ATN,1,acetate,Anions,low-mid,acidic,ambient,batch,0
3ATO,1,acetate,Anions,low-mid,acidic,ambient,batch,0
3AW6,1,acetate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,1
3AW7,1,acetate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,1
3B6L,1,acetate,Anions,high,acidic,warm,vapor diffusion - hanging drop,0
3CB7,1,acetate,Anions,mid,acidic,ambient,vapor diffusion - sitting drop,0
3HDE,1,acetate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,0
3LN2,1,acetate,Anions,low-mid,acidic,ambient,vapor diffusion - hanging drop,0
3LYO,1,acetate,Anions,missing,acidic,missing,unspecified/other,0
3LZT,1,acetate,Anions,very high,acidic,missing,batch,1
3M3U,1,acetate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,0
3P4Z,1,acetate,Anions,mid,acidic,ambient,evaporation,0
3P64,1,acetate,Anions,mid,acidic,ambient,evaporation,0
3P65,1,acetate,Anions,mid,acidic,ambient,evaporation,0
3P66,1,acetate,Anions,mid,acidic,ambient,evaporation,0
3P68,1,acetate,Anions,mid,acidic,ambient,evaporation,0
3PBL,1,acetate,Anions,mid,mildly basic,ambient,lipidic cubic phase,0
3QE8,1,acetate,Anions,low-mid,acidic,ambient,vapor diffusion - hanging drop,0
3QNG,1,acetate,Anions,low-mid,acidic,ambient,vapor diffusion - hanging drop,0
3RNX,1,acetate,Anions,low-mid,acidic,cold,vapor diffusion - hanging drop,1
3RT5,1,acetate,Anions,low-mid,acidic,cold,vapor diffusion - hanging drop,1
3RW8,1,acetate,Anions,low-mid,acidic,cold,vapor diffusion - hanging drop,1
3SBA,1,acetate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,0
3SP3,1,acetate,Anions,low-mid,acidic,cold,vapor diffusion - hanging drop,0
3T6U,1,acetate,Anions,low-mid,acidic,cold,vapor diffusion - hanging drop,0
3TXB,1,acetate,Anions,very high,acidic,ambient,batch,0
3TXD,1,acetate,Anions,very high,acidic,ambient,batch,0
3TXE,1,acetate,Anions,very high,acidic,ambient,batch,0
3TXF,1,acetate,Anions,very high,acidic,ambient,batch,0
3TXG,1,acetate,Anions,very high,acidic,ambient,batch,0
3TXH,1,acetate,Anions,very high,acidic,ambient,batch,0
3TXI,1,acetate,Anions,very high,acidic,ambient,batch,0
3TXJ,1,acetate,Anions,very high,acidic,ambient,batch,0
3TXK,1,acetate,Anions,very high,neutral,cold,batch,0
3WL2,1,acetate,Anions,low-mid,acidic,ambient,vapor diffusion - sitting drop,0
3WMK,1,acetate,Anions,mid,acidic,cold,vapor diffusion - hanging drop,0
3WPJ,1,acetate,Anions,low-mid,acidic,ambient,batch,0
3WPK,1,acetate,Anions,low-mid,acidic,ambient,batch,0
3WPL,1,acetate,Anions,low-mid,acidic,ambient,batch,0
3WU7,1,acetate,Anions,low-mid,acidic,ambient,batch,0
3WU8,1,acetate,Anions,low-mid,acidic,ambient,batch,0
3WU9,1,acetate,Anions,low-mid,acidic,ambient,batch,0
3WUA,1,acetate,Anions,low-mid,acidic,ambient,batch,0
3WVX,1,acetate,Anions,mid,acidic,ambient,vapor diffusion - sitting drop,0
3WVY,1,acetate,Anions,mid,acidic,ambient,vapor diffusion - sitting drop,0
3ZEK,1,acetate,Anions,mid,acidic,ambient,counter-diffusion,0
4A7D,1,acetate,Anions,mid,acidic,missing,unspecified/other,0
4AGA,1,acetate,Anions,low-mid,acidic,missing,vapor diffusion - sitting drop,1
4B1A,1,acetate,Anions,very high,acidic,missing,unspecified/other,0
4BAD,1,acetate,Anions,mid,acidic,ambient,unspecified/other,1
4BAF,1,acetate,Anions,mid,acidic,ambient,unspecified/other,1
4BAP,1,acetate,Anions,mid,acidic,ambient,unspecified/other,1
4BS7,1,acetate,Anions,low-mid,acidic,ambient,counter-diffusion,0
4C3W,1,acetate,Anions,mid,missing,ambient,vapor diffusion - hanging drop,1
4D9Z,1,acetate,Anions,low-mid,acidic,warm,vapor diffusion - hanging drop,0
4DC4,1,acetate,Anions,low-mid,acidic,warm,vapor diffusion - hanging drop,0
4DD1,1,acetate,Anions,high,acidic,ambient,batch,0
4DD2,1,acetate,Anions,high,acidic,ambient,batch,0
4DD3,1,acetate,Anions,high,acidic,ambient,batch,0
4DD7,1,acetate,Anions,low-mid,acidic,ambient,batch,0
4DD9,1,acetate,Anions,low-mid,acidic,ambient,batch,0
4DDA,1,acetate,Anions,high,acidic,ambient,batch,0
4DDB,1,acetate,Anions,low-mid,neutral,cold,batch,0
4DDC,1,acetate,Anions,low-mid,acidic,cold,batch,0
4DY3,1,acetate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,0
4E3U,1,acetate,Anions,mid,acidic,ambient,vapor diffusion - sitting drop,0
4E97,1,acetate,Anions,mid,acidic,cold,vapor diffusion - hanging drop,1
4EOF,1,acetate,Anions,low-mid,acidic,warm,vapor diffusion - hanging drop,1
4ET8,1,acetate,Anions,high,missing,ambient,batch,0
4ET9,1,acetate,Anions,high,missing,ambient,batch,0
4FJR,1,acetate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,0
4G49,1,acetate,Anions,high,acidic,ambient,batch,1
4G4B,1,acetate,Anions,high,acidic,ambient,batch,0
4G4C,1,acetate,Anions,high,acidic,ambient,batch,0
4G4H,1,acetate,Anions,very high,acidic,ambient,batch,0
4GCB,1,acetate,Anions,high,acidic,cold,batch,0
4GCC,1,acetate,Anions,high,acidic,cold,batch,0
4GCD,1,acetate,Anions,high,acidic,cold,batch,0
4GCE,1,acetate,Anions,high,acidic,cold,batch,0
4GCF,1,acetate,Anions,high,acidic,cold,batch,0
4H1P,1,acetate,Anions,missing,acidic,ambient,vapor diffusion - hanging drop,0
4H8X,1,acetate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,0
4H8Y,1,acetate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,0
4H8Z,1,acetate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,0
4H90,1,acetate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,0
4H91,1,acetate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,0
4H92,1,acetate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,0
4H93,1,acetate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,0
4H94,1,acetate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,0
4H9A,1,acetate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,0
4H9B,1,acetate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,0
4H9C,1,acetate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,0
4H9E,1,acetate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,0
4H9F,1,acetate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,0
4H9H,1,acetate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,0
4H9I,1,acetate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,0
4HSF,1,acetate,Anions,low-mid,acidic,warm,vapor diffusion - hanging drop,0
4HTK,1,acetate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,0
4HTN,1,acetate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,0
4HTQ,1,acetate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,0
4HV1,1,acetate,Anions,low-mid,acidic,ambient,vapor diffusion - hanging drop,0
4HV2,1,acetate,Anions,low-mid,acidic,ambient,vapor diffusion - hanging drop,0
4I7J,1,acetate,Anions,mid,acidic,cold,vapor diffusion - hanging drop,1
4I7K,1,acetate,Anions,mid,acidic,cold,vapor diffusion - hanging drop,1
4I7L,1,acetate,Anions,mid,acidic,cold,vapor diffusion - hanging drop,1
4I7M,1,acetate,Anions,mid,acidic,cold,vapor diffusion - hanging drop,1
4I7N,1,acetate,Anions,mid,acidic,cold,vapor diffusion - hanging drop,1
4I7O,1,acetate,Anions,mid,acidic,cold,vapor diffusion - hanging drop,1
4I7P,1,acetate,Anions,mid,acidic,cold,vapor diffusion - hanging drop,1
4I7Q,1,acetate,Anions,mid,acidic,cold,vapor diffusion - hanging drop,1
4I7R,1,acetate,Anions,mid,acidic,cold,vapor diffusion - hanging drop,1
4I7S,1,acetate,Anions,mid,acidic,cold,vapor diffusion - hanging drop,1
4I7T,1,acetate,Anions,mid,acidic,cold,vapor diffusion - hanging drop,1
4II8,1,acetate,Anions,low-mid,acidic,warm,vapor diffusion - hanging drop,0
4J1A,1,acetate,Anions,high,acidic,ambient,vapor diffusion - hanging drop,0
4J1B,1,acetate,Anions,high,acidic,ambient,vapor diffusion - hanging drop,0
4LYB,1,acetate,Anions,mid,acidic,ambient,evaporation,0
4LYC,1,acetate,Anions,mid,acidic,ambient,evaporation,0
4LYO,1,acetate,Anions,missing,acidic,missing,unspecified/other,0
4LZT,1,acetate,Anions,very high,acidic,missing,batch,0
4M4O,1,acetate,Anions,mid,basic,ambient,vapor diffusion - sitting drop,0
4M6D,1,acetate,Anions,mid,neutral,ambient,vapor diffusion - sitting drop,0
4MR1,1,acetate,Anions,very high,acidic,ambient,vapor diffusion - hanging drop,0
4N1C,1,acetate,Anions,mid,mildly acidic,ambient,vapor diffusion - sitting drop,0
4N5R,1,acetate,Anions,high,acidic,ambient,batch,0
4N8Z,1,acetate,Anions,mid,acidic,ambient,unspecified/other,0
4NWE,1,acetate,Anions,mid,acidic,warm,batch,0
4NWH,1,acetate,Anions,mid,acidic,warm,batch,0
4NY5,1,acetate,Anions,high,acidic,ambient,vapor diffusion - hanging drop,0
4O34,1,acetate,Anions,high,acidic,ambient,batch,0
4OOO,1,acetate,Anions,very high,acidic,missing,vapor diffusion - hanging drop,0
4OOT,1,acetate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,0
4OWC,1,acetate,Anions,very high,acidic,ambient,vapor diffusion - unspecified,0
4OWE,1,acetate,Anions,very high,acidic,ambient,vapor diffusion - unspecified,1
4OWH,1,acetate,Anions,very high,acidic,ambient,vapor diffusion - unspecified,1
4P2E,1,acetate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,0
4PHI,1,acetate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,1
4PPO,1,acetate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,0
4PS6,1,acetate,Anions,mid,acidic,cold,vapor diffusion - sitting drop,0
4QEQ,1,acetate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,0
4QY9,1,acetate,Anions,low-mid,acidic,ambient,vapor diffusion - hanging drop,0
4R0F,1,acetate,Anions,low-mid,acidic,warm,vapor diffusion - hanging drop,0
4RW1,1,acetate,Anions,high,acidic,ambient,batch,0
4RW2,1,acetate,Anions,high,acidic,ambient,batch,0
4TUN,1,acetate,Anions,missing,acidic,ambient,vapor diffusion - hanging drop,1
4TWS,1,acetate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,0
4UWN,1,acetate,Anions,mid,missing,ambient,vapor diffusion - hanging drop,0
4UWU,1,acetate,Anions,mid,missing,ambient,vapor diffusion - hanging drop,0
4UWV,1,acetate,Anions,mid,missing,ambient,vapor diffusion - hanging drop,0
4W94,1,acetate,Anions,missing,acidic,ambient,vapor diffusion - hanging drop,0
4W96,1,acetate,Anions,missing,acidic,ambient,vapor diffusion - hanging drop,0
