pdb_id,crystal_id,species_name,species_class,concentration_bin,pH_bin,temperature_bin,method_family,observed_in_structure_label
6B6S,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - hanging drop,0
6B6T,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - hanging drop,0
6BFP,1,peg,PEG/polymer,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
6BX8,1,peg,PEG/polymer,missing,acidic,ambient,vapor diffusion - hanging drop,0
6DZF,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - hanging drop,0
6EAV,1,peg,PEG/polymer,mid,mildly basic,ambient,vapor diffusion - sitting drop,0
6EAX,1,peg,PEG/polymer,mid,mildly basic,ambient,vapor diffusion - sitting drop,0
6FID,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
6NTT,1,peg,PEG/polymer,mid,neutral,ambient,vapor diffusion - sitting drop,0
6O1F,1,peg,PEG/polymer,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
6O21,1,peg,PEG/polymer,missing,acidic,ambient,vapor diffusion - hanging drop,0
6QIH,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - hanging drop,0
6SUX,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - unspecified,0
6SV0,1,peg,PEG/polymer,low-mid,neutral,ambient,vapor diffusion - hanging drop,0
6SV6,1,peg,PEG/polymer,low-mid,neutral,ambient,vapor diffusion - hanging drop,0
6SV8,1,peg,PEG/polymer,low-mid,neutral,ambient,vapor diffusion - hanging drop,0
6SV9,1,peg,PEG/polymer,low-mid,neutral,ambient,vapor diffusion - hanging drop,0
6SVB,1,peg,PEG/polymer,low-mid,neutral,ambient,vapor diffusion - hanging drop,0
6SVD,1,peg,PEG/polymer,low-mid,neutral,ambient,vapor diffusion - hanging drop,0
6SVG,1,peg,PEG/polymer,low-mid,neutral,ambient,vapor diffusion - hanging drop,0
6SVI,1,peg,PEG/polymer,low-mid,neutral,ambient,vapor diffusion - hanging drop,0
6SVJ,1,peg,PEG/polymer,low-mid,neutral,ambient,vapor diffusion - hanging drop,0
6SVN,1,peg,PEG/polymer,low-mid,neutral,ambient,vapor diffusion - hanging drop,0
6SVR,1,peg,PEG/polymer,low-mid,neutral,ambient,vapor diffusion - hanging drop,0
6SVU,1,peg,PEG/polymer,low-mid,neutral,ambient,vapor diffusion - hanging drop,0
6SVV,1,peg,PEG/polymer,low-mid,neutral,ambient,vapor diffusion - hanging drop,0
6SVW,1,peg,PEG/polymer,low-mid,neutral,ambient,vapor diffusion - hanging drop,0
6SVX,1,peg,PEG/polymer,low-mid,neutral,ambient,vapor diffusion - hanging drop,0
6SVZ,1,peg,PEG/polymer,low-mid,neutral,ambient,vapor diffusion - hanging drop,0
6SW0,1,peg,PEG/polymer,low-mid,neutral,ambient,vapor diffusion - hanging drop,0
6SWV,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
6YIS,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - unspecified,0
6YIT,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - sitting drop,0
6YIU,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - sitting drop,0
6YIV,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - sitting drop,0
6YIW,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - sitting drop,0
6YZA,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - sitting drop,0
6YZC,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - sitting drop,0
6ZQ2,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - sitting drop,0
7BRV,1,peg,PEG/polymer,missing,missing,cold,vapor diffusion - sitting drop,0
7BRW,1,peg,PEG/polymer,missing,missing,cold,vapor diffusion - sitting drop,0
7BRX,1,peg,PEG/polymer,missing,missing,cold,vapor diffusion - sitting drop,0
7BRY,1,peg,PEG/polymer,missing,missing,cold,vapor diffusion - sitting drop,0
7BRZ,1,peg,PEG/polymer,missing,missing,cold,vapor diffusion - sitting drop,0
7BS0,1,peg,PEG/polymer,missing,missing,cold,vapor diffusion - sitting drop,0
7BS1,1,peg,PEG/polymer,missing,missing,cold,vapor diffusion - sitting drop,0
7BS2,1,peg,PEG/polymer,missing,missing,cold,vapor diffusion - sitting drop,0
7BS3,1,peg,PEG/polymer,missing,missing,cold,vapor diffusion - sitting drop,0
7BS4,1,peg,PEG/polymer,missing,missing,cold,vapor diffusion - sitting drop,0
7BS5,1,peg,PEG/polymer,missing,missing,cold,vapor diffusion - sitting drop,0
7BS6,1,peg,PEG/polymer,missing,missing,cold,vapor diffusion - sitting drop,0
7BS7,1,peg,PEG/polymer,missing,missing,cold,vapor diffusion - sitting drop,0
7BS8,1,peg,PEG/polymer,missing,missing,cold,vapor diffusion - sitting drop,0
7BS9,1,peg,PEG/polymer,missing,missing,cold,vapor diffusion - sitting drop,0
7BSA,1,peg,PEG/polymer,missing,missing,cold,vapor diffusion - sitting drop,0
7NAM,1,peg,PEG/polymer,missing,missing,cold,vapor diffusion - sitting drop,0
7QE8,1,peg,PEG/polymer,mid,neutral,ambient,vapor diffusion - hanging drop,0
7QE9,1,peg,PEG/polymer,mid,neutral,ambient,vapor diffusion - hanging drop,0
7VO7,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - sitting drop,0
7WA0,1,peg,PEG/polymer,missing,basic,ambient,vapor diffusion - sitting drop,0
7WA2,1,peg,PEG/polymer,missing,basic,ambient,vapor diffusion - sitting drop,0
7WB6,1,peg,PEG/polymer,missing,basic,ambient,vapor diffusion - sitting drop,0
7WB7,1,peg,PEG/polymer,missing,basic,ambient,vapor diffusion - sitting drop,0
7WB8,1,peg,PEG/polymer,missing,basic,ambient,vapor diffusion - sitting drop,0
7WB9,1,peg,PEG/polymer,missing,basic,ambient,vapor diffusion - sitting drop,0
7WBA,1,peg,PEG/polymer,missing,basic,ambient,vapor diffusion - sitting drop,0
7Z9F,1,peg,PEG/polymer,trace-low,mildly basic,ambient,vapor diffusion - hanging drop,0
8HNR,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - sitting drop,0
8IYV,1,peg,PEG/polymer,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
8IZH,1,peg,PEG/polymer,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
8IZI,1,peg,PEG/polymer,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
8IZK,1,peg,PEG/polymer,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
8KDU,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - unspecified,0
8UO7,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
8UTL,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
8VAD,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - unspecified,0
8WK1,1,peg,PEG/polymer,missing,acidic,ambient,vapor diffusion - hanging drop,0
8XNI,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
8XNJ,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
9AVX,1,peg,PEG/polymer,missing,basic,ambient,vapor diffusion - sitting drop,0
9AVY,1,peg,PEG/polymer,missing,basic,ambient,vapor diffusion - hanging drop,0
9AVZ,1,peg,PEG/polymer,missing,basic,ambient,vapor diffusion - sitting drop,0
9AW0,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - hanging drop,0
9AW1,1,peg,PEG/polymer,missing,basic,ambient,vapor diffusion - sitting drop,0
9AW2,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - hanging drop,0
9AW4,1,peg,PEG/polymer,missing,basic,ambient,vapor diffusion - hanging drop,0
9AW8,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - sitting drop,0
9AW9,1,peg,PEG/polymer,missing,basic,ambient,vapor diffusion - sitting drop,0
9AWA,1,peg,PEG/polymer,missing,basic,ambient,vapor diffusion - sitting drop,0
9AWB,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - hanging drop,0
9AWC,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - sitting drop,0
9AWD,1,peg,PEG/polymer,missing,basic,ambient,vapor diffusion - sitting drop,0
9AWF,1,peg,PEG/polymer,missing,basic,ambient,vapor diffusion - sitting drop,0
9AWG,1,peg,PEG/polymer,missing,basic,ambient,vapor diffusion - sitting drop,0
9AWH,1,peg,PEG/polymer,missing,basic,ambient,vapor diffusion - sitting drop,0
9AWI,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - sitting drop,0
9AWL,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - sitting drop,0
9AWM,1,peg,PEG/polymer,missing,basic,ambient,vapor diffusion - sitting drop,0
9AWN,1,peg,PEG/polymer,missing,basic,ambient,vapor diffusion - sitting drop,0
9AWO,1,peg,PEG/polymer,missing,basic,ambient,vapor diffusion - sitting drop,0
9AWP,1,peg,PEG/polymer,missing,basic,ambient,vapor diffusion - sitting drop,0
9AWQ,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - sitting drop,0
9AWR,1,peg,PEG/polymer,missing,basic,ambient,vapor diffusion - sitting drop,0
9AWS,1,peg,PEG/polymer,missing,basic,ambient,vapor diffusion - sitting drop,0
9AWU,1,peg,PEG/polymer,missing,basic,ambient,vapor diffusion - sitting drop,0
9AWV,1,peg,PEG/polymer,missing,basic,ambient,vapor diffusion - sitting drop,0
9AWZ,1,peg,PEG/polymer,missing,basic,ambient,vapor diffusion - sitting drop,0
9BOK,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - hanging drop,0
9BOM,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - hanging drop,0
9BOS,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
9CT1,1,peg,PEG/polymer,missing,acidic,ambient,batch,0
9KK4,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
9KK5,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
9PCT,1,peg,PEG/polymer,mid,missing,ambient,vapor diffusion - sitting drop,0
9PDA,1,peg,PEG/polymer,mid,missing,ambient,vapor diffusion - sitting drop,0
1K9O,1,dtt,Organic ligands/additives,missing,neutral,ambient,vapor diffusion - hanging drop,0
1TX6,1,dtt,Organic ligands/additives,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
1AN1,1,2-propanol,Neutral solvents/polyols,missing,basic,missing,unspecified/other,0
1AQ7,1,2-propanol,Neutral solvents/polyols,mid,basic,missing,unspecified/other,0
1C9P,1,2-propanol,Neutral solvents/polyols,missing,mildly basic,ambient,vapor diffusion - sitting drop,0
1K9O,1,2-propanol,Neutral solvents/polyols,missing,neutral,ambient,vapor diffusion - hanging drop,0
6DWR,1,2-propanol,Neutral solvents/polyols,missing,mildly basic,ambient,vapor diffusion - sitting drop,0
1G6X,1,ethylene glycol,Neutral solvents/polyols,missing,mildly basic,ambient,vapor diffusion - hanging drop,1
2FTL,1,ethylene glycol,Neutral solvents/polyols,missing,mildly basic,ambient,vapor diffusion - hanging drop,1
2FTM,1,ethylene glycol,Neutral solvents/polyols,missing,mildly basic,ambient,vapor diffusion - hanging drop,1
5GXP,1,ethylene glycol,Neutral solvents/polyols,missing,acidic,ambient,vapor diffusion - hanging drop,1
6QL0,1,ethylene glycol,Neutral solvents/polyols,missing,missing,missing,missing,1
6YIS,1,ethylene glycol,Neutral solvents/polyols,missing,neutral,ambient,vapor diffusion - unspecified,0
6YIT,1,ethylene glycol,Neutral solvents/polyols,missing,neutral,ambient,vapor diffusion - sitting drop,0
6YIU,1,ethylene glycol,Neutral solvents/polyols,missing,neutral,ambient,vapor diffusion - sitting drop,0
6YIV,1,ethylene glycol,Neutral solvents/polyols,missing,neutral,ambient,vapor diffusion - sitting drop,0
6YIW,1,ethylene glycol,Neutral solvents/polyols,missing,neutral,ambient,vapor diffusion - sitting drop,0
6YIX,1,ethylene glycol,Neutral solvents/polyols,missing,missing,missing,missing,0
6YIY,1,ethylene glycol,Neutral solvents/polyols,missing,missing,missing,missing,0
6YZA,1,ethylene glycol,Neutral solvents/polyols,missing,neutral,ambient,vapor diffusion - sitting drop,1
6YZC,1,ethylene glycol,Neutral solvents/polyols,missing,neutral,ambient,vapor diffusion - sitting drop,1
6ZFJ,1,ethylene glycol,Neutral solvents/polyols,missing,missing,missing,missing,0
6ZFK,1,ethylene glycol,Neutral solvents/polyols,missing,missing,missing,missing,0
2G8T,1,glycerol,Neutral solvents/polyols,missing,neutral,ambient,vapor diffusion - hanging drop,0
3IIR,1,glycerol,Neutral solvents/polyols,missing,mildly basic,ambient,vapor diffusion - sitting drop,0
3MFJ,1,glycerol,Neutral solvents/polyols,missing,neutral,ambient,vapor diffusion - hanging drop,1
3MI4,1,glycerol,Neutral solvents/polyols,missing,neutral,ambient,vapor diffusion - hanging drop,1
4B1T,1,glycerol,Neutral solvents/polyols,missing,missing,cold,unspecified/other,1
4B2A,1,glycerol,Neutral solvents/polyols,missing,missing,cold,unspecified/other,1
4B2B,1,glycerol,Neutral solvents/polyols,missing,missing,cold,unspecified/other,1
4B2C,1,glycerol,Neutral solvents/polyols,missing,missing,cold,unspecified/other,1
4I8G,1,glycerol,Neutral solvents/polyols,mid,mildly basic,ambient,vapor diffusion - hanging drop,1
4I8H,1,glycerol,Neutral solvents/polyols,mid,mildly basic,ambient,vapor diffusion - hanging drop,1
4I8J,1,glycerol,Neutral solvents/polyols,mid,mildly basic,ambient,vapor diffusion - hanging drop,1
4I8K,1,glycerol,Neutral solvents/polyols,mid,mildly basic,ambient,vapor diffusion - hanging drop,1
4I8L,1,glycerol,Neutral solvents/polyols,mid,mildly basic,ambient,vapor diffusion - hanging drop,1
5F6M,1,glycerol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,0
5GXP,1,glycerol,Neutral solvents/polyols,missing,acidic,ambient,vapor diffusion - hanging drop,1
5HMA,1,glycerol,Neutral solvents/polyols,missing,acidic,ambient,vapor diffusion - hanging drop,0
6FPY,1,glycerol,Neutral solvents/polyols,missing,mildly basic,ambient,vapor diffusion - unspecified,1
6FPZ,1,glycerol,Neutral solvents/polyols,missing,mildly basic,ambient,vapor diffusion - hanging drop,1
9CT1,1,glycerol,Neutral solvents/polyols,missing,acidic,ambient,batch,0
9PCT,1,glycerol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - sitting drop,1
1LU0,1,mpd,Neutral solvents/polyols,missing,neutral,ambient,vapor diffusion - hanging drop,0
1TIO,1,mpd,Neutral solvents/polyols,mid,mildly acidic,missing,vapor diffusion - hanging drop,0
2EEK,1,mpd,Neutral solvents/polyols,missing,mildly basic,ambient,vapor diffusion - unspecified,0
3RU4,1,mpd,Neutral solvents/polyols,missing,mildly basic,ambient,vapor diffusion - sitting drop,0
4J2K,1,mpd,Neutral solvents/polyols,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
5DJ7,1,mpd,Neutral solvents/polyols,missing,mildly basic,ambient,vapor diffusion - sitting drop,0
5XW1,1,mpd,Neutral solvents/polyols,missing,basic,warm,vapor diffusion - hanging drop,1
5XW8,1,mpd,Neutral solvents/polyols,missing,mildly basic,warm,vapor diffusion - hanging drop,1
5XW9,1,mpd,Neutral solvents/polyols,missing,mildly basic,warm,vapor diffusion - hanging drop,0
5XWA,1,mpd,Neutral solvents/polyols,missing,basic,warm,vapor diffusion - hanging drop,0
5XWJ,1,mpd,Neutral solvents/polyols,missing,mildly basic,warm,vapor diffusion - hanging drop,1
5XWL,1,mpd,Neutral solvents/polyols,missing,basic,warm,vapor diffusion - hanging drop,1
