pdb_id,crystal_id,species_name,species_class,concentration_bin,pH_bin,temperature_bin,method_family,observed_in_structure_label
7YEW,1,acetate,Anions,mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
7YEX,1,acetate,Anions,mid,neutral,ambient,vapor diffusion - hanging drop,0
7YEY,1,acetate,Anions,mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
8HGZ,1,acetate,Anions,mid,missing,ambient,vapor diffusion - hanging drop,0
8IPZ,1,acetate,Anions,mid,missing,ambient,vapor diffusion - sitting drop,0
8PI4,1,acetate,Anions,mid,basic,ambient,vapor diffusion - sitting drop,0
8PI5,1,acetate,Anions,missing,basic,ambient,vapor diffusion - sitting drop,0
8RRP,1,acetate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,1
9IBB,1,acetate,Anions,trace-low,mildly basic,ambient,batch,0
9LVC,1,acetate,Anions,mid,missing,ambient,vapor diffusion - sitting drop,0
9LVD,1,acetate,Anions,mid,missing,ambient,vapor diffusion - sitting drop,0
9LVE,1,acetate,Anions,mid,missing,ambient,vapor diffusion - sitting drop,0
9LVX,1,acetate,Anions,mid,missing,ambient,vapor diffusion - sitting drop,0
9LVY,1,acetate,Anions,mid,missing,ambient,vapor diffusion - sitting drop,0
9QLD,1,acetate,Anions,trace-low,mildly basic,ambient,batch,1
1IGR,1,ammonium,Metal/cations,very high,mildly basic,missing,unspecified/other,0
2B4S,1,ammonium,Metal/cations,very high,mildly basic,cold,vapor diffusion - hanging drop,0
2HR7,1,ammonium,Metal/cations,very high,basic,ambient,vapor diffusion - hanging drop,0
2R34,1,ammonium,Metal/cations,missing,neutral,ambient,vapor diffusion - hanging drop,0
2R36,1,ammonium,Metal/cations,missing,neutral,ambient,vapor diffusion - hanging drop,0
2ZP6,1,ammonium,Metal/cations,high,mildly basic,ambient,vapor diffusion - hanging drop,0
3ILG,1,ammonium,Metal/cations,high,neutral,ambient,vapor diffusion - hanging drop,0
3INC,1,ammonium,Metal/cations,high,neutral,ambient,vapor diffusion - hanging drop,0
3IR0,1,ammonium,Metal/cations,high,neutral,ambient,vapor diffusion - hanging drop,0
3KRM,1,ammonium,Metal/cations,very high,missing,missing,missing,0
3LVP,1,ammonium,Metal/cations,very high,mildly basic,ambient,vapor diffusion - hanging drop,0
3P7L,1,ammonium,Metal/cations,mid,neutral,ambient,vapor diffusion - hanging drop,0
3P7O,1,ammonium,Metal/cations,mid,neutral,ambient,vapor diffusion - hanging drop,0
3TUV,1,ammonium,Metal/cations,mid,neutral,ambient,vapor diffusion - sitting drop,0
3WS3,1,ammonium,Metal/cations,mid,mildly basic,ambient,vapor diffusion - sitting drop,0
4GBK,1,ammonium,Metal/cations,very high,basic,ambient,vapor diffusion - hanging drop,0
4GBL,1,ammonium,Metal/cations,very high,basic,ambient,vapor diffusion - hanging drop,0
4UNG,1,ammonium,Metal/cations,low-mid,missing,missing,missing,0
4XSS,1,ammonium,Metal/cations,very high,basic,ambient,vapor diffusion - hanging drop,0
4XST,1,ammonium,Metal/cations,very high,missing,ambient,vapor diffusion - hanging drop,0
4Y19,1,ammonium,Metal/cations,high,mildly acidic,ambient,vapor diffusion - hanging drop,0
4Y1A,1,ammonium,Metal/cations,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
5BOQ,1,ammonium,Metal/cations,mid,missing,missing,missing,0
5BTS,1,ammonium,Metal/cations,mid,mildly basic,ambient,vapor diffusion - sitting drop,0
5HZN,1,ammonium,Metal/cations,mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
5J3H,1,ammonium,Metal/cations,very high,missing,missing,missing,0
5JHQ,1,ammonium,Metal/cations,high,missing,missing,missing,0
5JYQ,1,ammonium,Metal/cations,very high,missing,warm,vapor diffusion - sitting drop,0
5U1M,1,ammonium,Metal/cations,missing,missing,ambient,vapor diffusion - hanging drop,0
5U8Q,1,ammonium,Metal/cations,high,neutral,ambient,vapor diffusion - hanging drop,0
5U8R,1,ammonium,Metal/cations,high,neutral,ambient,vapor diffusion - hanging drop,0
5UOE,1,ammonium,Metal/cations,low-mid,missing,missing,missing,0
6CME,1,ammonium,Metal/cations,very high,missing,ambient,vapor diffusion - sitting drop,0
6ROL,1,ammonium,Metal/cations,mid,mildly basic,ambient,vapor diffusion - sitting drop,0
6S4I,1,ammonium,Metal/cations,very high,basic,warm,vapor diffusion - sitting drop,0
6VEQ,1,ammonium,Metal/cations,high,missing,missing,missing,0
7QHP,1,ammonium,Metal/cations,mid,missing,ambient,vapor diffusion - sitting drop,0
7VSJ,1,ammonium,Metal/cations,mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
7YEW,1,ammonium,Metal/cations,mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
7YEY,1,ammonium,Metal/cations,mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
7Z5L,1,ammonium,Metal/cations,high,mildly basic,ambient,vapor diffusion - hanging drop,0
7Z5Q,1,ammonium,Metal/cations,high,mildly basic,ambient,vapor diffusion - hanging drop,0
8HSK,1,ammonium,Metal/cations,mid,neutral,ambient,vapor diffusion - sitting drop,0
8IVD,1,ammonium,Metal/cations,mid,neutral,ambient,vapor diffusion - hanging drop,0
8PI6,1,ammonium,Metal/cations,missing,missing,missing,missing,0
8TK9,1,ammonium,Metal/cations,very high,missing,missing,missing,0
3D94,1,calcium,Metal/cations,mid,mildly basic,ambient,vapor diffusion - unspecified,1
3KR3,1,calcium,Metal/cations,mid,acidic,ambient,vapor diffusion - unspecified,0
4Z76,1,calcium,Metal/cations,mid,mildly basic,ambient,vapor diffusion - unspecified,0
4Z77,1,calcium,Metal/cations,mid,missing,ambient,vapor diffusion - unspecified,0
6BD1,1,calcium,Metal/cations,mid,neutral,ambient,vapor diffusion - hanging drop,0
6BD2,1,calcium,Metal/cations,mid,neutral,ambient,vapor diffusion - hanging drop,0
6BQT,1,calcium,Metal/cations,mid,neutral,ambient,vapor diffusion - hanging drop,0
6VES,1,calcium,Metal/cations,mid,missing,warm,vapor diffusion - sitting drop,0
6XCO,1,calcium,Metal/cations,mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
8RRP,1,calcium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,0
9UTJ,1,calcium,Metal/cations,mid,missing,ambient,vapor diffusion - sitting drop,1
9UTK,1,calcium,Metal/cations,mid,missing,ambient,vapor diffusion - sitting drop,1
1BEN,1,chloride,Anions,high,mildly acidic,missing,slow cooling,1
1EV3,1,chloride,Anions,missing,basic,ambient,slow cooling,1
1K3A,1,chloride,Anions,missing,mildly basic,cold,vapor diffusion - hanging drop,0
1TRZ,1,chloride,Anions,mid,mildly acidic,missing,unspecified/other,1
1ZNJ,1,chloride,Anions,mid,neutral,missing,batch,1
2R34,1,chloride,Anions,missing,neutral,ambient,vapor diffusion - hanging drop,1
2R35,1,chloride,Anions,missing,neutral,ambient,vapor diffusion - hanging drop,0
2R36,1,chloride,Anions,missing,neutral,ambient,vapor diffusion - hanging drop,1
3ILG,1,chloride,Anions,mid,neutral,ambient,vapor diffusion - hanging drop,0
3INC,1,chloride,Anions,mid,neutral,ambient,vapor diffusion - hanging drop,0
3IR0,1,chloride,Anions,mid,neutral,ambient,vapor diffusion - hanging drop,0
3W7Y,1,chloride,Anions,missing,basic,ambient,vapor diffusion - hanging drop,0
3W7Z,1,chloride,Anions,missing,basic,ambient,vapor diffusion - hanging drop,0
3W80,1,chloride,Anions,missing,basic,ambient,vapor diffusion - hanging drop,0
3ZXC,1,chloride,Anions,very high,acidic,missing,unspecified/other,0
4JCJ,1,chloride,Anions,mid,basic,ambient,vapor diffusion - hanging drop,0
4P65,1,chloride,Anions,missing,missing,cold,vapor diffusion - hanging drop,1
4Z76,1,chloride,Anions,mid,mildly basic,ambient,vapor diffusion - unspecified,0
4Z77,1,chloride,Anions,mid,missing,ambient,vapor diffusion - unspecified,0
5AZZ,1,chloride,Anions,missing,mildly acidic,ambient,vapor diffusion - sitting drop,0
5WDM,1,chloride,Anions,mid,basic,ambient,vapor diffusion - sitting drop,0
6Z7Y,1,chloride,Anions,mid,mildly basic,ambient,vapor diffusion - sitting drop,0
6Z7Z,1,chloride,Anions,mid,missing,ambient,vapor diffusion - sitting drop,0
7MJ9,1,chloride,Anions,mid,missing,ambient,vapor diffusion - sitting drop,0
7S4Y,1,chloride,Anions,trace-low,missing,ambient,batch,1
7WW3,1,chloride,Anions,mid,basic,ambient,vapor diffusion - hanging drop,0
8AYG,1,chloride,Anions,missing,mildly acidic,cold,vapor diffusion - hanging drop,0
8RRP,1,chloride,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,0
1M5A,1,cobalt,Metal/cations,missing,mildly acidic,warm,slow cooling,1
4RXW,1,cobalt,Metal/cations,trace-low,mildly acidic,ambient,vapor diffusion - hanging drop,1
3IR0,1,copper,Metal/cations,mid,neutral,ambient,vapor diffusion - hanging drop,1
4M4F,1,copper,Metal/cations,trace-low,neutral,ambient,vapor diffusion - hanging drop,1
4M4H,1,copper,Metal/cations,trace-low,neutral,ambient,vapor diffusion - hanging drop,1
4M4I,1,copper,Metal/cations,trace-low,neutral,ambient,vapor diffusion - hanging drop,1
4M4J,1,copper,Metal/cations,trace-low,neutral,ambient,vapor diffusion - hanging drop,1
4M4L,1,copper,Metal/cations,trace-low,neutral,ambient,vapor diffusion - hanging drop,1
2ZP6,1,formate,Anions,high,mildly basic,ambient,vapor diffusion - hanging drop,0
5WRK,1,formate,Anions,high,missing,ambient,vapor diffusion - sitting drop,0
6BCR,1,formate,Anions,mid,neutral,ambient,vapor diffusion - hanging drop,0
6BCY,1,formate,Anions,mid,neutral,ambient,vapor diffusion - hanging drop,0
6GV0,1,formate,Anions,mid,missing,ambient,vapor diffusion - unspecified,1
6VER,1,formate,Anions,high,missing,warm,vapor diffusion - sitting drop,0
6VET,1,formate,Anions,high,basic,warm,vapor diffusion - sitting drop,0
7NHU,1,formate,Anions,mid,missing,ambient,vapor diffusion - sitting drop,0
7RKD,1,formate,Anions,mid,missing,ambient,microbatch,0
6QEY,1,iodide,Anions,mid,missing,missing,missing,0
8TKU,1,iodide,Anions,mid,missing,ambient,vapor diffusion - sitting drop,0
1P4O,1,lithium,Metal/cations,mid,basic,cold,vapor diffusion - sitting drop,0
2DSQ,1,lithium,Metal/cations,mid,neutral,ambient,vapor diffusion - sitting drop,0
2DSR,1,lithium,Metal/cations,high,mildly basic,ambient,vapor diffusion - sitting drop,0
7VKL,1,lithium,Metal/cations,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
9CIV,1,lithium,Metal/cations,mid,missing,ambient,microbatch,0
1G1F,1,magnesium,Metal/cations,missing,mildly basic,warm,vapor diffusion - hanging drop,0
1G1G,1,magnesium,Metal/cations,missing,neutral,warm,vapor diffusion - hanging drop,0
1G1H,1,magnesium,Metal/cations,missing,mildly basic,warm,vapor diffusion - hanging drop,0
1JK8,1,magnesium,Metal/cations,missing,acidic,ambient,vapor diffusion - hanging drop,0
1M7N,1,magnesium,Metal/cations,mid,basic,cold,vapor diffusion - sitting drop,0
2R34,1,magnesium,Metal/cations,missing,neutral,ambient,vapor diffusion - hanging drop,0
3FQX,1,magnesium,Metal/cations,trace-low,missing,missing,missing,1
3MMK,1,magnesium,Metal/cations,very high,missing,missing,missing,0
4D2R,1,magnesium,Metal/cations,mid,missing,missing,missing,0
