group_id,species_group_id,pdb_id,crystal_id,protein,species_name,species_major_class,species_minor_class,species_role_class,is_ion_like,is_anion,is_cation,is_metal_cation,is_monovalent_cation,is_divalent_cation,is_screen_relevant_anion,is_buffer_like,is_solvent_like,is_polymeric_precipitant,is_polyol_like,is_ionic_liquid_or_des,condition_segment_count,has_numeric_concentration,concentration_value_count,concentration_numeric_min,concentration_numeric_max,concentration_numeric_mean,concentration_unit_primary,concentration_unit_family,molar_equivalent_min,molar_equivalent_max,molar_equivalent_mean,concentration_bin,method_family,p_h,temp_k,observed_in_structure,observed_in_structure_label,explicit_entity_present_label,retained_multicopy_label,explicit_entity_count,explicit_compound_count,solvent_content_percent,solvent_content_regime,matthews_density,resolution_high_a,resolution_regime,space_group_hm
trypsin|3FP6|1,trypsin|3FP6|1|lithium,3FP6,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - hanging drop,7.5,295.0,no,0,0,0,0,0,49.81,intermediate,2.45,1.49,high,P 32 2 1
trypsin|3FP7|1,trypsin|3FP7|1|lithium,3FP7,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - hanging drop,8.0,295.0,no,0,0,0,0,0,49.88,intermediate,2.45,1.46,high,P 32 2 1
trypsin|3FP8|1,trypsin|3FP8|1|lithium,3FP8,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - hanging drop,7.5,295.0,no,0,0,0,0,0,49.98,intermediate,2.46,1.46,high,P 32 2 1
trypsin|3RXA|1,trypsin|3RXA|1|lithium,3RXA,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - sitting drop,8.5,277.0,no,0,0,0,0,0,45.63,intermediate,2.26,1.7,high,P 21 21 21
trypsin|3RXB|1,trypsin|3RXB|1|lithium,3RXB,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - sitting drop,8.5,277.0,no,0,0,0,0,0,46.12,intermediate,2.28,1.7,high,P 21 21 21
trypsin|3RXC|1,trypsin|3RXC|1|lithium,3RXC,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - sitting drop,8.5,277.0,no,0,0,0,0,0,45.79,intermediate,2.27,1.7,high,P 21 21 21
trypsin|3RXD|1,trypsin|3RXD|1|lithium,3RXD,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - sitting drop,8.5,277.0,no,0,0,0,0,0,45.63,intermediate,2.26,1.7,high,P 21 21 21
trypsin|3RXE|1,trypsin|3RXE|1|lithium,3RXE,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - sitting drop,8.5,277.0,no,0,0,0,0,0,45.42,intermediate,2.25,1.7,high,P 21 21 21
trypsin|3RXF|1,trypsin|3RXF|1|lithium,3RXF,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - sitting drop,8.5,277.0,no,0,0,0,0,0,45.86,intermediate,2.27,1.7,high,P 21 21 21
trypsin|3RXG|1,trypsin|3RXG|1|lithium,3RXG,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - sitting drop,8.5,277.0,no,0,0,0,0,0,45.68,intermediate,2.26,1.7,high,P 21 21 21
trypsin|3RXH|1,trypsin|3RXH|1|lithium,3RXH,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - sitting drop,8.5,277.0,no,0,0,0,0,0,45.8,intermediate,2.27,1.7,high,P 21 21 21
trypsin|3RXI|1,trypsin|3RXI|1|lithium,3RXI,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - sitting drop,8.5,277.0,no,0,0,0,0,0,45.71,intermediate,2.27,1.6,high,P 21 21 21
trypsin|3RXJ|1,trypsin|3RXJ|1|lithium,3RXJ,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - sitting drop,8.5,277.0,no,0,0,0,0,0,45.71,intermediate,2.27,1.7,high,P 21 21 21
trypsin|3RXK|1,trypsin|3RXK|1|lithium,3RXK,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - sitting drop,8.5,277.0,no,0,0,0,0,0,45.69,intermediate,2.26,1.6,high,P 21 21 21
trypsin|3RXL|1,trypsin|3RXL|1|lithium,3RXL,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - sitting drop,8.5,277.0,no,0,0,0,0,0,45.68,intermediate,2.26,1.7,high,P 21 21 21
trypsin|3RXM|1,trypsin|3RXM|1|lithium,3RXM,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - sitting drop,8.5,277.0,no,0,0,0,0,0,45.8,intermediate,2.27,1.7,high,P 21 21 21
trypsin|3RXO|1,trypsin|3RXO|1|lithium,3RXO,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - sitting drop,8.5,277.0,no,0,0,0,0,0,45.79,intermediate,2.27,1.6,high,P 21 21 21
trypsin|3RXP|1,trypsin|3RXP|1|lithium,3RXP,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - sitting drop,8.5,277.0,no,0,0,0,0,0,45.8,intermediate,2.27,1.6,high,P 21 21 21
trypsin|3RXQ|1,trypsin|3RXQ|1|lithium,3RXQ,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - sitting drop,8.5,277.0,no,0,0,0,0,0,45.67,intermediate,2.26,1.68,high,P 21 21 21
trypsin|3RXR|1,trypsin|3RXR|1|lithium,3RXR,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - sitting drop,8.5,277.0,no,0,0,0,0,0,45.55,intermediate,2.26,1.72,high,P 21 21 21
trypsin|3RXS|1,trypsin|3RXS|1|lithium,3RXS,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - sitting drop,8.5,277.0,no,0,0,0,0,0,45.54,intermediate,2.26,1.74,high,P 21 21 21
trypsin|3RXT|1,trypsin|3RXT|1|lithium,3RXT,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - sitting drop,8.5,277.0,no,0,0,0,0,0,45.46,intermediate,2.26,1.7,high,P 21 21 21
trypsin|3RXV|1,trypsin|3RXV|1|lithium,3RXV,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - sitting drop,8.5,277.0,no,0,0,0,0,0,45.58,intermediate,2.26,1.7,high,P 21 21 21
trypsin|3T29|1,trypsin|3T29|1|lithium,3T29,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,,,,no,0,0,0,0,0,,,,,,
trypsin|4J2Y|1,trypsin|4J2Y|1|lithium,4J2Y,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - hanging drop,7.5,293.0,no,0,0,0,0,0,36.86,compact,1.95,2.0,medium,C 1 2 1
trypsin|4K1E|1,trypsin|4K1E|1|lithium,4K1E,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.1,0.1,0.1,M,molar,0.1,0.1,0.1,mid,vapor diffusion - hanging drop,4.6,293.0,yes,1,1,0,1,1,32.88,compact,1.83,1.12,high,P 1 21 1
trypsin|4K8Y|1,trypsin|4K8Y|1|lithium,4K8Y,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - hanging drop,4.8,293.0,no,0,0,0,0,0,34.5,compact,1.88,1.0,high,P 1 21 1
trypsin|4KEL|1,trypsin|4KEL|1|lithium,4KEL,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.1,0.1,0.1,M,molar,0.1,0.1,0.1,mid,vapor diffusion - hanging drop,4.6,293.0,no,0,0,0,0,0,33.07,compact,1.84,1.15,high,P 1 21 1
trypsin|4KTS|1,trypsin|4KTS|1|lithium,4KTS,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - sitting drop,8.5,293.0,no,0,0,0,0,0,53.19,intermediate,2.63,1.3,high,P 21 21 21
trypsin|5JB4|1,trypsin|5JB4|1|lithium,5JB4,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,,,,missing,missing,,,,missing,vapor diffusion - hanging drop,8.5,293.0,no,0,0,0,0,0,54.01,intermediate,2.67,1.99,medium,C 2 2 21
trypsin|5JB6|1,trypsin|5JB6|1|lithium,5JB6,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,,,,missing,missing,,,,missing,vapor diffusion - hanging drop,8.5,293.0,no,0,0,0,0,0,54.31,intermediate,2.69,1.9,medium,C 2 2 21
trypsin|5JB7|1,trypsin|5JB7|1|lithium,5JB7,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,,,,missing,missing,,,,missing,vapor diffusion - hanging drop,8.5,293.0,no,0,0,0,0,0,55.73,open,2.78,1.9,medium,C 2 2 21
trypsin|5XX2|1,trypsin|5XX2|1|lithium,5XX2,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - hanging drop,8.5,293.15,no,0,0,0,0,0,50.13,intermediate,2.47,1.0,high,P 1 21 1
trypsin|5XX3|1,trypsin|5XX3|1|lithium,5XX3,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - hanging drop,8.5,293.15,no,0,0,0,0,0,42.55,intermediate,2.14,1.1,high,P 1 21 1
trypsin|5XX4|1,trypsin|5XX4|1|lithium,5XX4,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - hanging drop,8.5,293.15,no,0,0,0,0,0,43.4,intermediate,2.17,1.67,high,P 1 21 1
trypsin|5XX5|1,trypsin|5XX5|1|lithium,5XX5,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - hanging drop,8.5,293.15,no,0,0,0,0,0,43.06,intermediate,2.16,1.38,high,P 1 21 1
trypsin|5XX6|1,trypsin|5XX6|1|lithium,5XX6,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - hanging drop,8.5,293.0,no,0,0,0,0,0,42.96,intermediate,2.16,1.31,high,P 1 21 1
trypsin|5XX7|1,trypsin|5XX7|1|lithium,5XX7,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - hanging drop,8.5,293.0,no,0,0,0,0,0,43.06,intermediate,2.16,1.38,high,P 1 21 1
trypsin|5XX8|1,trypsin|5XX8|1|lithium,5XX8,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - hanging drop,8.5,293.0,no,0,0,0,0,0,43.53,intermediate,2.18,1.3,high,P 1 21 1
trypsin|6BX8|1,trypsin|6BX8|1|lithium,6BX8,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - hanging drop,4.6,298.0,no,0,0,0,0,0,39.64,compact,2.04,1.98,medium,P 1
trypsin|6EAT|1,trypsin|6EAT|1|lithium,6EAT,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,2,0.1,1.0,0.55,M,molar,0.1,1.0,0.55,high,vapor diffusion - sitting drop,7.5,295.0,no,0,0,0,0,0,51.58,intermediate,2.54,1.15,high,P 21 21 21
trypsin|6EAU|1,trypsin|6EAU|1|lithium,6EAU,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,2,1.0,2.0,1.5,M,molar,1.0,2.0,1.5,very_high,vapor diffusion - sitting drop,7.5,295.0,no,0,0,0,0,0,51.77,intermediate,2.55,1.18,high,P 21 21 21
trypsin|6EAW|1,trypsin|6EAW|1|lithium,6EAW,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,2,0.1,1.0,0.55,M,molar,0.1,1.0,0.55,high,vapor diffusion - sitting drop,7.5,295.0,no,0,0,0,0,0,52.23,intermediate,2.57,1.29,high,P 21 21 21
trypsin|6MRQ|1,trypsin|6MRQ|1|lithium,6MRQ,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,2,0.1,1.5,0.8,M,molar,0.1,1.5,0.8,high,vapor diffusion - sitting drop,7.5,293.0,no,0,0,0,0,0,35.44,compact,1.91,1.28,high,P 21 21 21
trypsin|6O1F|1,trypsin|6O1F|1|lithium,6O1F,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,3,0.1,5.0,1.7333333333333332,mixed,mixed,0.1,0.1,0.1,mid,vapor diffusion - hanging drop,7.5,292.0,no,0,0,0,0,0,58.73,open,2.98,2.15,medium,P 62 2 2
trypsin|6O21|1,trypsin|6O21|1|lithium,6O21,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - hanging drop,4.5,293.0,no,0,0,0,0,0,34.04,compact,1.86,1.15,high,P 1 21 1
trypsin|7VO7|1,trypsin|7VO7|1|lithium,7VO7,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.4,0.4,0.4,M,molar,0.4,0.4,0.4,mid,vapor diffusion - sitting drop,7.8,293.0,no,0,0,0,0,0,47.0,intermediate,2.32,2.25,medium,P 41
trypsin|1C1N|1,trypsin|1C1N|1|magnesium,1C1N,1,trypsin,magnesium,ion,cation,metal_cation,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1.02,1.02,1.02,M,molar,1.02,1.02,1.02,high,vapor diffusion - unspecified,5.11,,no,0,0,0,0,0,18.0,compact,2.03,1.33,high,P 31 2 1
trypsin|1C1O|1,trypsin|1C1O|1|magnesium,1C1O,1,trypsin,magnesium,ion,cation,metal_cation,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1.53,1.53,1.53,M,molar,1.53,1.53,1.53,very_high,,,,yes,1,1,0,1,1,,,,,,
trypsin|1C1P|1,trypsin|1C1P|1|magnesium,1C1P,1,trypsin,magnesium,ion,cation,metal_cation,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,2.02,2.02,2.02,M,molar,2.02,2.02,2.02,very_high,,,,yes,1,1,0,1,1,,,,,,
trypsin|1C1Q|1,trypsin|1C1Q|1|magnesium,1C1Q,1,trypsin,magnesium,ion,cation,metal_cation,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,2.02,2.02,2.02,M,molar,2.02,2.02,2.02,very_high,,,,yes,1,1,0,1,1,,,,,,
trypsin|1C1R|1,trypsin|1C1R|1|magnesium,1C1R,1,trypsin,magnesium,ion,cation,metal_cation,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1.9,1.9,1.9,M,molar,1.9,1.9,1.9,very_high,,,,yes,1,1,0,1,1,,,,,,
trypsin|1C1T|1,trypsin|1C1T|1|magnesium,1C1T,1,trypsin,magnesium,ion,cation,metal_cation,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,2.02,2.02,2.02,M,molar,2.02,2.02,2.02,very_high,,,,yes,1,1,0,1,1,,,,,,
trypsin|1C2D|1,trypsin|1C2D|1|magnesium,1C2D,1,trypsin,magnesium,ion,cation,metal_cation,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1.51,1.51,1.51,M,molar,1.51,1.51,1.51,very_high,,,,yes,1,1,0,1,1,,,,,,
trypsin|1C2E|1,trypsin|1C2E|1|magnesium,1C2E,1,trypsin,magnesium,ion,cation,metal_cation,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1.51,1.51,1.51,M,molar,1.51,1.51,1.51,very_high,,,,yes,1,1,0,1,1,,,,,,
trypsin|1C2F|1,trypsin|1C2F|1|magnesium,1C2F,1,trypsin,magnesium,ion,cation,metal_cation,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1.51,1.51,1.51,M,molar,1.51,1.51,1.51,very_high,,,,yes,1,1,0,1,1,,,,,,
trypsin|1C2G|1,trypsin|1C2G|1|magnesium,1C2G,1,trypsin,magnesium,ion,cation,metal_cation,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1.51,1.51,1.51,M,molar,1.51,1.51,1.51,very_high,,,,yes,1,1,0,1,1,,,,,,
trypsin|1C2H|1,trypsin|1C2H|1|magnesium,1C2H,1,trypsin,magnesium,ion,cation,metal_cation,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1.51,1.51,1.51,M,molar,1.51,1.51,1.51,very_high,,,,yes,1,1,0,1,1,,,,,,
trypsin|1C2I|1,trypsin|1C2I|1|magnesium,1C2I,1,trypsin,magnesium,ion,cation,metal_cation,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1.51,1.51,1.51,M,molar,1.51,1.51,1.51,very_high,,,,no,0,0,0,0,0,,,,,,
trypsin|1C2J|1,trypsin|1C2J|1|magnesium,1C2J,1,trypsin,magnesium,ion,cation,metal_cation,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1.51,1.51,1.51,M,molar,1.51,1.51,1.51,very_high,,,,yes,1,1,0,1,1,,,,,,
trypsin|1C2K|1,trypsin|1C2K|1|magnesium,1C2K,1,trypsin,magnesium,ion,cation,metal_cation,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1.51,1.51,1.51,M,molar,1.51,1.51,1.51,very_high,,,,no,0,0,0,0,0,,,,,,
trypsin|1C2M|1,trypsin|1C2M|1|magnesium,1C2M,1,trypsin,magnesium,ion,cation,metal_cation,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1.02,1.02,1.02,M,molar,1.02,1.02,1.02,high,vapor diffusion - unspecified,4.98,,yes,1,1,0,1,1,18.0,compact,2.03,1.33,high,P 31 2 1
trypsin|1C5P|1,trypsin|1C5P|1|magnesium,1C5P,1,trypsin,magnesium,ion,cation,metal_cation,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,85.0,85.0,85.0,%,percent,,,,nonmolar_numeric,vapor diffusion - unspecified,7.5,,yes,1,1,0,1,1,18.0,compact,2.03,1.21,high,P 31 2 1
trypsin|1C5Q|1,trypsin|1C5Q|1|magnesium,1C5Q,1,trypsin,magnesium,ion,cation,metal_cation,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,85.0,85.0,85.0,%,percent,,,,nonmolar_numeric,vapor diffusion - unspecified,8.2,,no,0,0,0,0,0,44.5,intermediate,3.05,1.33,high,P 21 21 21
trypsin|1C5S|1,trypsin|1C5S|1|magnesium,1C5S,1,trypsin,magnesium,ion,cation,metal_cation,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,85.0,85.0,85.0,%,percent,,,,nonmolar_numeric,vapor diffusion - unspecified,8.2,,no,0,0,0,0,0,18.0,compact,2.05,1.33,high,P 31 2 1
trypsin|1C5T|1,trypsin|1C5T|1|magnesium,1C5T,1,trypsin,magnesium,ion,cation,metal_cation,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1.73,1.73,1.73,M,molar,1.73,1.73,1.73,very_high,vapor diffusion - unspecified,8.2,,no,0,0,0,0,0,18.0,compact,2.05,1.33,high,P 31 2 1
trypsin|1C5U|1,trypsin|1C5U|1|magnesium,1C5U,1,trypsin,magnesium,ion,cation,metal_cation,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1.73,1.73,1.73,M,molar,1.73,1.73,1.73,very_high,vapor diffusion - unspecified,5.5,,yes,1,1,0,1,1,18.0,compact,2.04,1.33,high,P 31 2 1
trypsin|1C5V|1,trypsin|1C5V|1|magnesium,1C5V,1,trypsin,magnesium,ion,cation,metal_cation,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1.84,1.84,1.84,M,molar,1.84,1.84,1.84,very_high,vapor diffusion - unspecified,7.72,,yes,1,1,0,1,1,39.61,compact,2.04,1.33,high,P 31 2 1
trypsin|1G3B|1,trypsin|1G3B|1|magnesium,1G3B,1,trypsin,magnesium,ion,cation,metal_cation,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,,,,missing,missing,,,,missing,vapor diffusion - hanging drop,8.3,298.0,yes,1,1,0,1,1,57.91,open,2.92,1.8,high,P 21 21 21
trypsin|1G3C|1,trypsin|1G3C|1|magnesium,1G3C,1,trypsin,magnesium,ion,cation,metal_cation,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,,,,missing,missing,,,,missing,vapor diffusion - hanging drop,8.3,298.0,no,0,0,0,0,0,57.89,open,2.92,1.8,high,P 21 21 21
trypsin|1G3D|1,trypsin|1G3D|1|magnesium,1G3D,1,trypsin,magnesium,ion,cation,metal_cation,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,,,,missing,missing,,,,missing,vapor diffusion - hanging drop,8.3,298.0,no,0,0,0,0,0,57.9,open,2.92,1.8,high,P 21 21 21
trypsin|1G3E|1,trypsin|1G3E|1|magnesium,1G3E,1,trypsin,magnesium,ion,cation,metal_cation,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,,,,missing,missing,,,,missing,vapor diffusion - hanging drop,8.3,298.0,no,0,0,0,0,0,57.94,open,2.92,1.8,high,P 21 21 21
trypsin|1GHZ|1,trypsin|1GHZ|1|magnesium,1GHZ,1,trypsin,magnesium,ion,cation,metal_cation,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,,,,missing,missing,,,,missing,vapor diffusion - unspecified,8.1,298.0,yes,1,1,0,1,1,39.73,compact,2.04,1.32,high,P 31 2 1
trypsin|1GI0|1,trypsin|1GI0|1|magnesium,1GI0,1,trypsin,magnesium,ion,cation,metal_cation,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,,,,missing,missing,,,,missing,vapor diffusion - unspecified,8.1,298.0,yes,1,1,0,1,1,39.49,compact,2.03,1.32,high,P 31 2 1
trypsin|1GI1|1,trypsin|1GI1|1|magnesium,1GI1,1,trypsin,magnesium,ion,cation,metal_cation,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,,,,missing,missing,,,,missing,vapor diffusion - unspecified,8.1,298.0,no,0,0,0,0,0,47.26,intermediate,2.33,1.32,high,P 21 21 21
trypsin|1GI2|1,trypsin|1GI2|1|magnesium,1GI2,1,trypsin,magnesium,ion,cation,metal_cation,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,,,,missing,missing,,,,missing,vapor diffusion - unspecified,8.1,298.0,no,0,0,0,0,0,47.06,intermediate,2.32,1.32,high,P 21 21 21
trypsin|1GI3|1,trypsin|1GI3|1|magnesium,1GI3,1,trypsin,magnesium,ion,cation,metal_cation,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,,,,missing,missing,,,,missing,vapor diffusion - unspecified,8.1,298.0,no,0,0,0,0,0,58.83,open,2.99,1.32,high,P 21 21 21
trypsin|1GI4|1,trypsin|1GI4|1|magnesium,1GI4,1,trypsin,magnesium,ion,cation,metal_cation,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,,,,missing,missing,,,,missing,vapor diffusion - unspecified,8.1,298.0,no,0,0,0,0,0,58.56,open,2.97,1.32,high,P 21 21 21
trypsin|1GI5|1,trypsin|1GI5|1|magnesium,1GI5,1,trypsin,magnesium,ion,cation,metal_cation,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,,,,missing,missing,,,,missing,vapor diffusion - unspecified,8.1,298.0,no,0,0,0,0,0,58.27,open,2.95,1.38,high,P 21 21 21
trypsin|1GI6|1,trypsin|1GI6|1|magnesium,1GI6,1,trypsin,magnesium,ion,cation,metal_cation,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,,,,missing,missing,,,,missing,vapor diffusion - unspecified,8.1,298.0,no,0,0,0,0,0,59.0,open,3.0,1.32,high,P 21 21 21
trypsin|1GJ6|1,trypsin|1GJ6|1|magnesium,1GJ6,1,trypsin,magnesium,ion,cation,metal_cation,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,,,,missing,missing,,,,missing,vapor diffusion - unspecified,8.1,298.0,no,0,0,0,0,0,58.91,open,2.99,1.38,high,P 21 21 21
